time,module,kind,amount
22.06.16-16:18:19.387, 41c82c24,dust,34
22.06.16-16:18:19.462, 41c8217b,dust,10
22.06.16-16:18:20.216, 41c82c24,dust,34
22.06.16-16:18:20.373, 41c8217b,dust,6
22.06.16-16:18:21.128, 41c82c24,dust,32
22.06.16-16:18:21.283, 41c8217b,dust,8
22.06.16-16:18:21.960, 41c82c24,dust,27
22.06.16-16:18:22.192, 41c8217b,dust,8
22.06.16-16:18:22.872, 41c82c24,dust,33
22.06.16-16:18:23.102, 41c8217b,dust,9
22.06.16-16:18:23.707, 41c82c24,dust,33
22.06.16-16:18:24.010, 41c8217b,dust,7
22.06.16-16:18:24.619, 41c82c24,dust,34
22.06.16-16:18:24.920, 41c8217b,dust,9
22.06.16-16:18:25.547, 41c82c24,dust,34
22.06.16-16:18:25.830, 41c8217b,dust,10
22.06.16-16:18:26.365, 41c82c24,dust,36
22.06.16-16:18:26.665, 41c8217b,dust,10
22.06.16-16:18:27.196, 41c82c24,dust,36
22.06.16-16:18:27.574, 41c8217b,dust,13
22.06.16-16:18:28.107, 41c82c24,dust,34
22.06.16-16:18:28.484, 41c8217b,dust,13
22.06.16-16:18:29.019, 41c82c24,dust,35
22.06.16-16:18:29.392, 41c8217b,dust,13
22.06.16-16:18:29.933, 41c82c24,dust,36
22.06.16-16:18:30.303, 41c8217b,dust,15
22.06.16-16:18:30.844, 41c82c24,dust,31
22.06.16-16:18:31.214, 41c8217b,dust,21
22.06.16-16:18:31.755, 41c82c24,dust,33
22.06.16-16:18:32.123, 41c8217b,dust,19
22.06.16-16:18:32.668, 41c82c24,dust,27
22.06.16-16:18:33.032, 41c8217b,dust,21
22.06.16-16:18:33.583, 41c82c24,dust,28
22.06.16-16:18:33.942, 41c8217b,dust,20
22.06.16-16:18:34.493, 41c82c24,dust,43
22.06.16-16:18:34.854, 41c8217b,dust,18
22.06.16-16:18:35.404, 41c82c24,dust,48
22.06.16-16:18:35.763, 41c8217b,dust,14
22.06.16-16:18:36.316, 41c82c24,dust,48
22.06.16-16:18:36.673, 41c8217b,dust,15
22.06.16-16:18:37.229, 41c82c24,dust,40
22.06.16-16:18:37.581, 41c8217b,dust,16
22.06.16-16:18:38.137, 41c82c24,dust,41
22.06.16-16:18:38.494, 41c8217b,dust,19
22.06.16-16:18:39.048, 41c82c24,dust,42
22.06.16-16:18:39.328, 41c8217b,dust,19
22.06.16-16:18:39.883, 41c82c24,dust,41
22.06.16-16:18:40.235, 41c8217b,dust,22
22.06.16-16:18:40.793, 41c82c24,dust,45
22.06.16-16:18:41.068, 41c8217b,dust,21
22.06.16-16:18:41.707, 41c82c24,dust,49
22.06.16-16:18:41.980, 41c8217b,dust,21
22.06.16-16:18:42.618, 41c82c24,dust,47
22.06.16-16:18:42.812, 41c8217b,dust,21
22.06.16-16:18:43.530, 41c82c24,dust,53
22.06.16-16:18:43.723, 41c8217b,dust,17
22.06.16-16:18:44.445, 41c82c24,dust,53
22.06.16-16:18:44.633, 41c8217b,dust,19
22.06.16-16:18:45.354, 41c82c24,dust,52
22.06.16-16:18:45.544, 41c8217b,dust,20
22.06.16-16:18:46.266, 41c82c24,dust,47
22.06.16-16:18:46.453, 41c8217b,dust,17
22.06.16-16:18:47.179, 41c82c24,dust,53
22.06.16-16:18:47.362, 41c8217b,dust,21
22.06.16-16:18:48.091, 41c82c24,dust,56
22.06.16-16:18:48.270, 41c8217b,dust,21
22.06.16-16:18:49.010, 41c82c24,dust,59
22.06.16-16:18:49.179, 41c8217b,dust,21
22.06.16-16:18:49.917, 41c82c24,dust,60
22.06.16-16:18:50.090, 41c8217b,dust,13
22.06.16-16:18:50.321, 418f3977,dust,102
22.06.16-16:18:50.828, 41c82c24,dust,57
22.06.16-16:18:50.999, 41c8217b,dust,13
22.06.16-16:18:51.235, 418f3977,dust,231
22.06.16-16:18:51.742, 41c82c24,dust,57
22.06.16-16:18:51.910, 41c8217b,dust,5
22.06.16-16:18:52.146, 418f3977,dust,253
22.06.16-16:18:52.652, 41c82c24,dust,60
22.06.16-16:18:52.820, 41c8217b,dust,5
22.06.16-16:18:53.058, 418f3977,dust,8
22.06.16-16:18:53.565, 41c82c24,dust,58
22.06.16-16:18:53.730, 41c8217b,dust,5
22.06.16-16:18:53.970, 418f3977,dust,6
22.06.16-16:18:54.398, 41c82c24,dust,58
22.06.16-16:18:54.637, 41c8217b,dust,3
22.06.16-16:18:54.885, 418f3977,dust,11
22.06.16-16:18:55.314, 41c82c24,dust,60
22.06.16-16:18:55.473, 41c8217b,dust,3
22.06.16-16:18:55.798, 418f3977,dust,17
22.06.16-16:18:56.222, 41c82c24,dust,63
22.06.16-16:18:56.381, 41c8217b,dust,2
22.06.16-16:18:56.706, 418f3977,dust,14
22.06.16-16:18:57.135, 41c82c24,dust,69
22.06.16-16:18:57.215, 41c8217b,dust,2
22.06.16-16:18:57.619, 418f3977,dust,11
22.06.16-16:18:58.048, 41c82c24,dust,71
22.06.16-16:18:58.122, 41c8217b,dust,2
22.06.16-16:18:58.530, 418f3977,dust,5
22.06.16-16:18:58.956, 41c8217b,dust,3
22.06.16-16:18:58.975, 41c82c24,dust,73
22.06.16-16:18:59.448, 418f3977,dust,19
22.06.16-16:18:59.872, 41c8217b,dust,7
22.06.16-16:18:59.892, 41c82c24,dust,74
22.06.16-16:19:00.355, 418f3977,dust,18
22.06.16-16:19:00.774, 41c8217b,dust,6
22.06.16-16:19:00.795, 41c82c24,dust,73
22.06.16-16:19:01.267, 418f3977,dust,21
22.06.16-16:19:01.687, 41c8217b,dust,1
22.06.16-16:19:01.707, 41c82c24,dust,79
22.06.16-16:19:02.179, 418f3977,dust,23
22.06.16-16:19:02.597, 41c8217b,dust,0
22.06.16-16:19:02.617, 41c82c24,dust,81
22.06.16-16:19:03.093, 418f3977,dust,21
22.06.16-16:19:03.506, 41c8217b,dust,0
22.06.16-16:19:03.526, 41c82c24,dust,83
22.06.16-16:19:04.005, 418f3977,dust,21
22.06.16-16:19:04.417, 41c8217b,dust,2
22.06.16-16:19:04.439, 41c82c24,dust,88
22.06.16-16:19:04.916, 418f3977,dust,23
22.06.16-16:19:05.325, 41c8217b,dust,255
22.06.16-16:19:05.352, 41c82c24,dust,93
22.06.16-16:19:05.830, 418f3977,dust,33
22.06.16-16:19:06.237, 41c8217b,dust,255
22.06.16-16:19:06.267, 41c82c24,dust,91
22.06.16-16:19:06.666, 418f3977,dust,33
22.06.16-16:19:07.097, 41c82c24,dust,91
22.06.16-16:19:07.145, 41c8217b,dust,2
22.06.16-16:19:07.578, 418f3977,dust,31
22.06.16-16:19:08.011, 41c82c24,dust,88
22.06.16-16:19:08.055, 41c8217b,dust,3
22.06.16-16:19:08.411, 418f3977,dust,31
22.06.16-16:19:08.842, 41c82c24,dust,88
22.06.16-16:19:08.965, 41c8217b,dust,5
22.06.16-16:19:09.321, 418f3977,dust,32
22.06.16-16:19:09.756, 41c82c24,dust,89
22.06.16-16:19:09.876, 41c8217b,dust,7
22.06.16-16:19:10.158, 418f3977,dust,32
22.06.16-16:19:10.589, 41c82c24,dust,89
22.06.16-16:19:10.785, 41c8217b,dust,5
22.06.16-16:19:11.069, 418f3977,dust,33
22.06.16-16:19:11.499, 41c82c24,dust,90
22.06.16-16:19:11.680, 41c8217b,dust,5
22.06.16-16:19:11.904, 418f3977,dust,31
22.06.16-16:19:12.335, 41c82c24,dust,90
22.06.16-16:19:12.533, 41c8217b,dust,2
22.06.16-16:19:12.815, 418f3977,dust,29
22.06.16-16:19:13.246, 41c82c24,dust,91
22.06.16-16:19:13.361, 41c8217b,dust,2
22.06.16-16:19:13.649, 418f3977,dust,29
22.06.16-16:19:14.082, 41c82c24,dust,91
22.06.16-16:19:14.271, 41c8217b,dust,3
22.06.16-16:19:14.564, 418f3977,dust,26
22.06.16-16:19:14.998, 41c82c24,dust,91
22.06.16-16:19:15.104, 41c8217b,dust,3
22.06.16-16:19:15.397, 418f3977,dust,24
22.06.16-16:19:15.825, 41c82c24,dust,91
22.06.16-16:19:16.015, 41c8217b,dust,1
22.06.16-16:19:16.310, 418f3977,dust,24
22.06.16-16:19:16.738, 41c82c24,dust,92
22.06.16-16:19:16.846, 41c8217b,dust,1
22.06.16-16:19:17.145, 418f3977,dust,24
22.06.16-16:19:17.573, 41c82c24,dust,92
22.06.16-16:19:17.758, 41c8217b,dust,2
22.06.16-16:19:18.058, 418f3977,dust,24
22.06.16-16:19:18.486, 41c82c24,dust,95
22.06.16-16:19:18.591, 41c8217b,dust,2
22.06.16-16:19:18.894, 418f3977,dust,24
22.06.16-16:19:19.319, 41c82c24,dust,95
22.06.16-16:19:19.500, 41c8217b,dust,3
22.06.16-16:19:19.804, 418f3977,dust,23
22.06.16-16:19:20.231, 41c82c24,dust,96
22.06.16-16:19:20.332, 41c8217b,dust,3
22.06.16-16:19:20.640, 418f3977,dust,23
22.06.16-16:19:21.063, 41c82c24,dust,96
22.06.16-16:19:21.242, 41c8217b,dust,5
22.06.16-16:19:21.552, 418f3977,dust,22
22.06.16-16:19:21.978, 41c82c24,dust,93
22.06.16-16:19:22.076, 41c8217b,dust,5
22.06.16-16:19:22.387, 418f3977,dust,22
22.06.16-16:19:22.816, 41c82c24,dust,93
22.06.16-16:19:22.987, 41c8217b,dust,7
22.06.16-16:19:23.300, 418f3977,dust,26
22.06.16-16:19:23.725, 41c82c24,dust,95
22.06.16-16:19:23.819, 41c8217b,dust,7
22.06.16-16:19:24.133, 418f3977,dust,24
22.06.16-16:19:24.559, 41c82c24,dust,95
22.06.16-16:19:24.729, 41c8217b,dust,5
22.06.16-16:19:25.046, 418f3977,dust,30
22.06.16-16:19:25.471, 41c82c24,dust,95
22.06.16-16:19:25.566, 41c8217b,dust,5
22.06.16-16:19:25.882, 418f3977,dust,30
22.06.16-16:19:26.307, 41c82c24,dust,95
22.06.16-16:19:26.471, 41c8217b,dust,4
22.06.16-16:19:26.793, 418f3977,dust,32
22.06.16-16:19:27.216, 41c82c24,dust,93
22.06.16-16:19:27.313, 41c8217b,dust,4
22.06.16-16:19:27.628, 418f3977,dust,31
22.06.16-16:19:28.050, 41c82c24,dust,93
22.06.16-16:19:28.214, 41c8217b,dust,11
22.06.16-16:19:28.541, 418f3977,dust,23
22.06.16-16:19:28.961, 41c82c24,dust,93
22.06.16-16:19:29.047, 41c8217b,dust,11
22.06.16-16:19:29.376, 418f3977,dust,23
22.06.16-16:19:29.794, 41c82c24,dust,93
22.06.16-16:19:29.957, 41c8217b,dust,9
22.06.16-16:19:30.288, 418f3977,dust,24
22.06.16-16:19:30.708, 41c82c24,dust,96
22.06.16-16:19:30.790, 41c8217b,dust,9
22.06.16-16:19:31.202, 418f3977,dust,25
22.06.16-16:19:31.541, 41c82c24,dust,97
22.06.16-16:19:31.701, 41c8217b,dust,5
22.06.16-16:19:32.116, 418f3977,dust,24
22.06.16-16:19:32.453, 41c82c24,dust,92
22.06.16-16:19:32.533, 41c8217b,dust,5
22.06.16-16:19:33.027, 418f3977,dust,23
22.06.16-16:19:33.287, 41c82c24,dust,92
22.06.16-16:19:33.444, 41c8217b,dust,3
22.06.16-16:19:33.939, 418f3977,dust,23
22.06.16-16:19:34.198, 41c82c24,dust,90
22.06.16-16:19:34.277, 41c8217b,dust,3
22.06.16-16:19:34.852, 418f3977,dust,21
22.06.16-16:19:35.114, 41c82c24,dust,90
22.06.16-16:19:35.186, 41c8217b,dust,4
22.06.16-16:19:35.766, 418f3977,dust,23
22.06.16-16:19:36.024, 41c82c24,dust,85
22.06.16-16:19:36.094, 41c8217b,dust,7
22.06.16-16:19:36.679, 418f3977,dust,24
22.06.16-16:19:36.938, 41c82c24,dust,87
22.06.16-16:19:37.005, 41c8217b,dust,3
22.06.16-16:19:37.592, 418f3977,dust,25
22.06.16-16:19:37.848, 41c82c24,dust,86
22.06.16-16:19:37.915, 41c8217b,dust,3
22.06.16-16:19:38.762, 41c82c24,dust,93
22.06.16-16:19:38.824, 41c8217b,dust,2
22.06.16-16:19:39.181, 418f3977,dust,25
22.06.16-16:19:39.418, 418f3977,dust,26
22.06.16-16:19:39.716, 41c82c24,dust,90
22.06.16-16:19:39.743, 41c8217b,dust,3
22.06.16-16:19:40.335, 418f3977,dust,31
22.06.16-16:19:40.589, 41c82c24,dust,96
22.06.16-16:19:40.646, 41c8217b,dust,5
22.06.16-16:19:41.246, 418f3977,dust,27
22.06.16-16:19:41.499, 41c82c24,dust,98
22.06.16-16:19:41.555, 41c8217b,dust,8
22.06.16-16:19:42.159, 418f3977,dust,27
22.06.16-16:19:42.464, 41c8217b,dust,10
22.06.16-16:19:42.664, 41c82c24,dust,100
22.06.16-16:19:43.124, 418f3977,dust,28
22.06.16-16:19:43.376, 41c8217b,dust,10
22.06.16-16:19:43.584, 41c82c24,dust,101
22.06.16-16:19:43.907, 418f3977,dust,28
22.06.16-16:19:44.247, 41c82c24,dust,103
22.06.16-16:19:44.284, 41c8217b,dust,9
22.06.16-16:19:44.820, 418f3977,dust,32
22.06.16-16:19:45.194, 41c8217b,dust,9
22.06.16-16:19:45.327, 41c82c24,dust,102
22.06.16-16:19:45.733, 418f3977,dust,30
22.06.16-16:19:45.987, 41c82c24,dust,103
22.06.16-16:19:46.103, 41c8217b,dust,9
22.06.16-16:19:46.647, 418f3977,dust,30
22.06.16-16:19:46.910, 41c82c24,dust,107
22.06.16-16:19:46.936, 41c8217b,dust,9
22.06.16-16:19:47.560, 418f3977,dust,32
22.06.16-16:19:47.849, 41c8217b,dust,9
22.06.16-16:19:48.473, 418f3977,dust,32
22.06.16-16:19:48.681, 41c8217b,dust,9
22.06.16-16:19:48.715, 41c82c24,dust,107
22.06.16-16:19:48.735, 41c82c24,dust,106
22.06.16-16:19:49.384, 418f3977,dust,30
22.06.16-16:19:49.481, 41c82c24,dust,105
22.06.16-16:19:49.590, 41c8217b,dust,7
22.06.16-16:19:50.299, 418f3977,dust,30
22.06.16-16:19:50.394, 41c82c24,dust,108
22.06.16-16:19:50.423, 41c8217b,dust,7
22.06.16-16:19:51.213, 418f3977,dust,31
22.06.16-16:19:51.232, 41c82c24,dust,108
22.06.16-16:19:51.333, 41c8217b,dust,12
22.06.16-16:19:52.123, 418f3977,dust,30
22.06.16-16:19:52.143, 41c82c24,dust,109
22.06.16-16:19:52.166, 41c8217b,dust,12
22.06.16-16:19:53.035, 418f3977,dust,31
22.06.16-16:19:53.055, 41c82c24,dust,107
22.06.16-16:19:53.078, 41c8217b,dust,11
22.06.16-16:19:53.909, 41c8217b,dust,11
22.06.16-16:19:53.949, 418f3977,dust,27
22.06.16-16:19:53.969, 41c82c24,dust,107
22.06.16-16:19:54.825, 41c8217b,dust,15
22.06.16-16:19:54.862, 418f3977,dust,24
22.06.16-16:19:54.947, 41c82c24,dust,110
22.06.16-16:19:55.661, 41c8217b,dust,15
22.06.16-16:19:55.773, 418f3977,dust,22
22.06.16-16:19:55.802, 41c82c24,dust,110
22.06.16-16:19:56.564, 41c8217b,dust,15
22.06.16-16:19:56.609, 418f3977,dust,22
22.06.16-16:19:56.705, 41c82c24,dust,107
22.06.16-16:19:57.398, 41c8217b,dust,15
22.06.16-16:19:57.521, 418f3977,dust,27
22.06.16-16:19:57.617, 41c82c24,dust,111
22.06.16-16:19:58.306, 41c8217b,dust,16
22.06.16-16:19:58.356, 418f3977,dust,27
22.06.16-16:19:58.531, 41c82c24,dust,127
22.06.16-16:19:59.139, 41c8217b,dust,19
22.06.16-16:19:59.268, 418f3977,dust,25
22.06.16-16:19:59.445, 41c82c24,dust,129
22.06.16-16:20:00.052, 41c8217b,dust,18
22.06.16-16:20:00.104, 418f3977,dust,21
22.06.16-16:20:00.358, 41c82c24,dust,126
22.06.16-16:20:00.881, 41c8217b,dust,18
22.06.16-16:20:01.016, 418f3977,dust,25
22.06.16-16:20:01.270, 41c82c24,dust,120
22.06.16-16:20:01.846, 41c8217b,dust,17
22.06.16-16:20:01.910, 418f3977,dust,25
22.06.16-16:20:02.183, 41c82c24,dust,116
22.06.16-16:20:02.634, 41c8217b,dust,17
22.06.16-16:20:02.762, 418f3977,dust,22
22.06.16-16:20:03.097, 41c82c24,dust,119
22.06.16-16:20:03.536, 41c8217b,dust,17
22.06.16-16:20:03.602, 418f3977,dust,22
22.06.16-16:20:03.930, 41c82c24,dust,118
22.06.16-16:20:04.371, 41c8217b,dust,17
22.06.16-16:20:04.509, 418f3977,dust,25
22.06.16-16:20:05.281, 41c8217b,dust,19
22.06.16-16:20:05.343, 418f3977,dust,25
22.06.16-16:20:06.189, 41c8217b,dust,21
22.06.16-16:20:06.258, 418f3977,dust,23
22.06.16-16:20:06.646, 41c82c24,dust,120
22.06.16-16:20:06.669, 41c82c24,dust,120
22.06.16-16:20:06.694, 41c82c24,dust,120
22.06.16-16:20:07.096, 418f3977,dust,23
22.06.16-16:20:07.117, 41c8217b,dust,21
22.06.16-16:20:07.432, 41c82c24,dust,121
22.06.16-16:20:08.003, 418f3977,dust,25
22.06.16-16:20:08.023, 41c8217b,dust,21
22.06.16-16:20:08.339, 41c82c24,dust,120
22.06.16-16:20:08.916, 418f3977,dust,22
22.06.16-16:20:08.936, 41c8217b,dust,22
22.06.16-16:20:09.177, 41c82c24,dust,120
22.06.16-16:20:09.828, 418f3977,dust,21
22.06.16-16:20:09.849, 41c8217b,dust,23
22.06.16-16:20:10.086, 41c82c24,dust,119
22.06.16-16:20:10.740, 41c8217b,dust,24
22.06.16-16:20:10.761, 418f3977,dust,17
22.06.16-16:20:10.923, 41c82c24,dust,119
22.06.16-16:20:11.649, 41c8217b,dust,30
22.06.16-16:20:11.670, 418f3977,dust,17
22.06.16-16:20:11.834, 41c82c24,dust,115
22.06.16-16:20:12.562, 41c8217b,dust,34
22.06.16-16:20:12.583, 418f3977,dust,17
22.06.16-16:20:12.667, 41c82c24,dust,115
22.06.16-16:20:13.471, 41c8217b,dust,32
22.06.16-16:20:13.492, 418f3977,dust,17
22.06.16-16:20:13.581, 41c82c24,dust,111
22.06.16-16:20:14.381, 41c8217b,dust,44
22.06.16-16:20:14.402, 418f3977,dust,17
22.06.16-16:20:14.494, 41c82c24,dust,109
22.06.16-16:20:14.620, 41c3455c,dust,115
22.06.16-16:20:15.291, 41c8217b,dust,49
22.06.16-16:20:15.312, 418f3977,dust,19
22.06.16-16:20:15.404, 41c82c24,dust,105
22.06.16-16:20:15.534, 41c3455c,dust,112
22.06.16-16:20:16.201, 41c8217b,dust,48
22.06.16-16:20:16.220, 418f3977,dust,21
22.06.16-16:20:16.318, 41c82c24,dust,111
22.06.16-16:20:16.446, 41c3455c,dust,124
22.06.16-16:20:17.034, 41c8217b,dust,44
22.06.16-16:20:17.131, 418f3977,dust,21
22.06.16-16:20:17.227, 41c82c24,dust,111
22.06.16-16:20:17.359, 41c3455c,dust,124
22.06.16-16:20:17.948, 41c8217b,dust,38
22.06.16-16:20:18.044, 418f3977,dust,23
22.06.16-16:20:18.143, 41c82c24,dust,109
22.06.16-16:20:18.272, 41c3455c,dust,122
22.06.16-16:20:18.778, 41c8217b,dust,38
22.06.16-16:20:18.957, 418f3977,dust,23
22.06.16-16:20:19.055, 41c82c24,dust,107
22.06.16-16:20:19.188, 41c3455c,dust,121
22.06.16-16:20:19.688, 41c8217b,dust,37
22.06.16-16:20:19.791, 418f3977,dust,23
22.06.16-16:20:19.966, 41c82c24,dust,112
22.06.16-16:20:20.099, 41c3455c,dust,119
22.06.16-16:20:20.598, 41c8217b,dust,37
22.06.16-16:20:20.706, 418f3977,dust,27
22.06.16-16:20:20.881, 41c82c24,dust,113
22.06.16-16:20:21.014, 41c3455c,dust,124
22.06.16-16:20:21.507, 41c8217b,dust,42
22.06.16-16:20:21.540, 418f3977,dust,27
22.06.16-16:20:21.793, 41c82c24,dust,109
22.06.16-16:20:21.932, 41c3455c,dust,126
22.06.16-16:20:22.418, 41c8217b,dust,49
22.06.16-16:20:22.453, 418f3977,dust,29
22.06.16-16:20:22.705, 41c82c24,dust,108
22.06.16-16:20:22.845, 41c3455c,dust,126
22.06.16-16:20:23.287, 418f3977,dust,29
22.06.16-16:20:23.331, 41c8217b,dust,54
22.06.16-16:20:23.618, 41c82c24,dust,110
22.06.16-16:20:23.755, 41c3455c,dust,128
22.06.16-16:20:24.200, 418f3977,dust,31
22.06.16-16:20:24.240, 41c8217b,dust,59
22.06.16-16:20:24.531, 41c82c24,dust,107
22.06.16-16:20:24.670, 41c3455c,dust,113
22.06.16-16:20:25.042, 418f3977,dust,31
22.06.16-16:20:25.151, 41c8217b,dust,63
22.06.16-16:20:25.363, 41c82c24,dust,107
22.06.16-16:20:25.506, 41c3455c,dust,113
22.06.16-16:20:25.950, 418f3977,dust,26
22.06.16-16:20:26.060, 41c8217b,dust,61
22.06.16-16:20:26.276, 41c82c24,dust,106
22.06.16-16:20:26.419, 41c3455c,dust,111
22.06.16-16:20:26.861, 418f3977,dust,27
22.06.16-16:20:26.970, 41c8217b,dust,63
22.06.16-16:20:27.110, 41c82c24,dust,106
22.06.16-16:20:27.252, 41c3455c,dust,111
22.06.16-16:20:27.776, 418f3977,dust,26
22.06.16-16:20:27.879, 41c8217b,dust,61
22.06.16-16:20:28.030, 41c82c24,dust,102
22.06.16-16:20:28.167, 41c3455c,dust,115
22.06.16-16:20:28.690, 418f3977,dust,26
22.06.16-16:20:28.790, 41c8217b,dust,57
22.06.16-16:20:28.856, 41c82c24,dust,102
22.06.16-16:20:29.001, 41c3455c,dust,115
22.06.16-16:20:29.602, 418f3977,dust,24
22.06.16-16:20:29.700, 41c8217b,dust,61
22.06.16-16:20:29.765, 41c82c24,dust,100
22.06.16-16:20:29.915, 41c3455c,dust,118
22.06.16-16:20:30.515, 418f3977,dust,26
22.06.16-16:20:30.611, 41c82c24,dust,100
22.06.16-16:20:30.631, 41c8217b,dust,58
22.06.16-16:20:30.746, 41c3455c,dust,110
22.06.16-16:20:31.430, 418f3977,dust,30
22.06.16-16:20:31.665, 41c3455c,dust,110
22.06.16-16:20:31.715, 41c82c24,dust,103
22.06.16-16:20:32.231, 41c8217b,dust,58
22.06.16-16:20:32.342, 418f3977,dust,31
22.06.16-16:20:32.362, 41c82c24,dust,103
22.06.16-16:20:32.381, 41c8217b,dust,54
22.06.16-16:20:32.497, 41c3455c,dust,110
22.06.16-16:20:33.191, 41c8217b,dust,54
22.06.16-16:20:33.255, 418f3977,dust,32
22.06.16-16:20:33.275, 41c82c24,dust,99
22.06.16-16:20:33.410, 41c3455c,dust,114
22.06.16-16:20:34.094, 41c8217b,dust,49
22.06.16-16:20:34.168, 418f3977,dust,34
22.06.16-16:20:34.187, 41c82c24,dust,101
22.06.16-16:20:34.244, 41c3455c,dust,114
22.06.16-16:20:34.928, 41c8217b,dust,49
22.06.16-16:20:35.087, 418f3977,dust,35
22.06.16-16:20:35.107, 41c82c24,dust,99
22.06.16-16:20:35.155, 41c3455c,dust,113
22.06.16-16:20:35.839, 41c8217b,dust,51
22.06.16-16:20:35.992, 41c3455c,dust,113
22.06.16-16:20:36.012, 41c82c24,dust,101
22.06.16-16:20:36.032, 418f3977,dust,37
22.06.16-16:20:36.671, 41c8217b,dust,51
22.06.16-16:20:36.904, 41c3455c,dust,117
22.06.16-16:20:36.924, 418f3977,dust,38
22.06.16-16:20:36.970, 41c82c24,dust,99
22.06.16-16:20:37.582, 41c8217b,dust,47
22.06.16-16:20:37.739, 41c3455c,dust,117
22.06.16-16:20:37.759, 418f3977,dust,38
22.06.16-16:20:37.827, 41c82c24,dust,104
22.06.16-16:20:38.415, 41c8217b,dust,47
22.06.16-16:20:38.653, 41c3455c,dust,119
22.06.16-16:20:38.673, 418f3977,dust,35
22.06.16-16:20:38.741, 41c82c24,dust,101
22.06.16-16:20:39.323, 41c8217b,dust,42
22.06.16-16:20:39.487, 41c3455c,dust,119
22.06.16-16:20:39.507, 418f3977,dust,35
22.06.16-16:20:39.655, 41c82c24,dust,101
22.06.16-16:20:40.157, 41c8217b,dust,42
22.06.16-16:20:40.409, 41c3455c,dust,121
22.06.16-16:20:40.430, 418f3977,dust,36
22.06.16-16:20:40.567, 41c82c24,dust,113
22.06.16-16:20:41.066, 41c8217b,dust,38
22.06.16-16:20:41.234, 41c3455c,dust,121
22.06.16-16:20:41.254, 418f3977,dust,36
22.06.16-16:20:41.485, 41c82c24,dust,113
22.06.16-16:20:41.901, 41c8217b,dust,38
22.06.16-16:20:42.153, 418f3977,dust,34
22.06.16-16:20:42.173, 41c3455c,dust,130
22.06.16-16:20:42.392, 41c82c24,dust,108
22.06.16-16:20:42.811, 41c8217b,dust,43
22.06.16-16:20:42.984, 418f3977,dust,34
22.06.16-16:20:43.004, 41c3455c,dust,130
22.06.16-16:20:43.305, 41c82c24,dust,96
22.06.16-16:20:43.644, 41c8217b,dust,43
22.06.16-16:20:43.898, 418f3977,dust,34
22.06.16-16:20:43.918, 41c3455c,dust,134
22.06.16-16:20:44.216, 41c82c24,dust,96
22.06.16-16:20:44.555, 41c8217b,dust,43
22.06.16-16:20:44.732, 418f3977,dust,34
22.06.16-16:20:44.752, 41c3455c,dust,134
22.06.16-16:20:45.050, 41c82c24,dust,96
22.06.16-16:20:45.388, 41c8217b,dust,43
22.06.16-16:20:45.646, 418f3977,dust,32
22.06.16-16:20:45.666, 41c3455c,dust,135
22.06.16-16:20:45.963, 41c82c24,dust,96
22.06.16-16:20:46.299, 41c8217b,dust,45
22.06.16-16:20:46.483, 418f3977,dust,32
22.06.16-16:20:46.505, 41c3455c,dust,135
22.06.16-16:20:46.876, 41c82c24,dust,94
22.06.16-16:20:47.131, 41c8217b,dust,45
22.06.16-16:20:47.395, 418f3977,dust,33
22.06.16-16:20:47.415, 41c3455c,dust,135
22.06.16-16:20:47.797, 41c82c24,dust,97
22.06.16-16:20:48.046, 41c8217b,dust,41
22.06.16-16:20:48.223, 418f3977,dust,34
22.06.16-16:20:48.265, 41c3455c,dust,135
22.06.16-16:20:48.746, 41c82c24,dust,101
22.06.16-16:20:48.998, 41c8217b,dust,41
22.06.16-16:20:49.138, 418f3977,dust,31
22.06.16-16:20:49.157, 41c3455c,dust,137
22.06.16-16:20:49.616, 41c82c24,dust,108
22.06.16-16:20:49.867, 41c8217b,dust,37
22.06.16-16:20:49.972, 418f3977,dust,31
22.06.16-16:20:49.992, 41c3455c,dust,137
22.06.16-16:20:50.535, 41c82c24,dust,105
22.06.16-16:20:50.773, 41c8217b,dust,39
22.06.16-16:20:50.886, 418f3977,dust,34
22.06.16-16:20:50.906, 41c3455c,dust,137
22.06.16-16:20:51.452, 41c82c24,dust,102
22.06.16-16:20:51.684, 41c8217b,dust,32
22.06.16-16:20:51.798, 418f3977,dust,35
22.06.16-16:20:51.818, 41c3455c,dust,133
22.06.16-16:20:52.359, 41c82c24,dust,105
22.06.16-16:20:52.595, 41c8217b,dust,31
22.06.16-16:20:52.713, 418f3977,dust,34
22.06.16-16:20:52.733, 41c3455c,dust,134
22.06.16-16:20:53.273, 41c82c24,dust,103
22.06.16-16:20:53.506, 41c8217b,dust,31
22.06.16-16:20:53.626, 418f3977,dust,35
22.06.16-16:20:53.645, 41c3455c,dust,133
22.06.16-16:20:54.186, 41c82c24,dust,111
22.06.16-16:20:54.414, 41c8217b,dust,33
22.06.16-16:20:54.538, 418f3977,dust,35
22.06.16-16:20:54.558, 41c3455c,dust,134
22.06.16-16:20:55.104, 41c82c24,dust,117
22.06.16-16:20:55.334, 41c8217b,dust,37
22.06.16-16:20:55.450, 418f3977,dust,33
22.06.16-16:20:55.471, 41c3455c,dust,133
22.06.16-16:20:56.188, 41c82c24,dust,118
22.06.16-16:20:56.362, 418f3977,dust,31
22.06.16-16:20:56.414, 41c3455c,dust,134
22.06.16-16:20:57.133, 41c82c24,dust,121
